n,x,monthly_payment,monthly_return,profit_after_yrs,5yrs,10yrs,20yrs,40yrs
5.67,2.3000000000000007,5520.000000000002,4853.97,6.44,-84121.8,207116.4,789592.8,1954545.6
5.67,2.400000000000001,5760.000000000002,4882.31,6.69,-98741.4,194197.2,780074.4,1951828.8
5.67,2.500000000000001,6000.000000000002,4910.64,6.92,-113361.6,181276.8,770553.6,1949107.2
5.67,2.600000000000001,6240.000000000003,4938.97,7.16,-127981.8,168356.4,761032.8,1946385.6
5.67,2.700000000000001,6480.000000000003,4967.31,7.39,-142601.4,155437.2,751514.4,1943668.8
5.67,2.800000000000001,6720.000000000003,4995.64,7.62,-157221.6,142516.8,741993.6,1940947.2
5.67,2.9000000000000012,6960.000000000003,5023.97,7.85,-171841.8,129596.4,732472.8,1938225.6
5.67,3.0000000000000013,7200.000000000004,5052.31,8.08,-186461.4,116677.2,722954.4,1935508.8
5.75,0.6,1440.0,4383.08,1.89,163624.8,426609.6,952579.2,2004518.4
5.75,0.7,1680.0,4411.83,2.19,148789.8,413499.6,942919.2,2001758.4
5.75,0.7999999999999999,1919.9999999999998,4440.58,2.49,133954.8,400389.6,933259.2,1998998.4
5.75,0.8999999999999999,2160.0,4469.33,2.78,119119.8,387279.6,923599.2,1996238.4
5.75,0.9999999999999999,2399.9999999999995,4498.08,3.07,104284.8,374169.6,913939.2,1993478.4
5.75,1.0999999999999999,2639.9999999999995,4526.83,3.35,89449.8,361059.6,904279.2,1990718.4
5.75,1.2,2880.0,4555.58,3.64,74614.8,347949.6,894619.2,1987958.4
5.75,1.3,3120.0,4584.33,3.91,59779.8,334839.6,884959.2,1985198.4
5.75,1.4000000000000001,3360.0000000000005,4613.08,4.19,44944.8,321729.6,875299.2,1982438.4
5.75,1.5000000000000002,3600.0000000000005,4641.83,4.46,30109.8,308619.6,865639.2,1979678.4
5.75,1.6000000000000003,3840.000000000001,4670.58,4.73,15274.8,295509.6,855979.2,1976918.4
5.75,1.7000000000000004,4080.000000000001,4699.33,4.99,439.8,282399.6,846319.2,1974158.4
5.75,1.8000000000000005,4320.000000000001,4728.08,5.25,-14395.2,269289.6,836659.2,1971398.4
5.75,1.9000000000000006,4560.000000000002,4756.83,5.51,-29230.2,256179.6,826999.2,1968638.4
5.75,2.0000000000000004,4800.000000000001,4785.58,5.77,-44065.2,243069.6,817339.2,1965878.4
5.75,2.1000000000000005,5040.000000000001,4814.33,6.02,-58900.2,229959.6,807679.2,1963118.4
5.75,2.2000000000000006,5280.000000000002,4843.08,6.27,-73735.2,216849.6,798019.2,1960358.4
5.75,2.3000000000000007,5520.000000000002,4871.83,6.52,-88570.2,203739.6,788359.2,1957598.4
5.75,2.400000000000001,5760.000000000002,4900.58,6.76,-103405.2,190629.6,778699.2,1954838.4
5.75,2.500000000000001,6000.000000000002,4929.33,7.0,-118240.2,177519.6,769039.2,1952078.4
5.75,2.600000000000001,6240.000000000003,4958.08,7.24,-133075.2,164409.6,759379.2,1949318.4
5.75,2.700000000000001,6480.000000000003,4986.83,7.47,-147910.2,151299.6,749719.2,1946558.4
5.75,2.800000000000001,6720.000000000003,5015.58,7.7,-162745.2,138189.6,740059.2,1943798.4
5.75,2.9000000000000012,6960.000000000003,5044.33,7.93,-177580.2,125079.6,730399.2,1941038.4
5.75,3.0000000000000013,7200.000000000004,5073.08,8.16,-192415.2,111969.6,720739.2,1938278.4
5.83,0.6,1440.0,4393.85,1.91,162831.0,426462.0,953724.0,2008248.0
5.83,0.7,1680.0,4423.01,2.22,147780.6,413161.2,943922.4,2005444.8
5.83,0.7999999999999999,1919.9999999999998,4452.18,2.52,132730.8,399861.6,934123.2,2002646.4
5.83,0.8999999999999999,2160.0,4481.35,2.81,117681.0,386562.0,924324.0,1999848.0
5.83,0.9999999999999999,2399.9999999999995,4510.51,3.1,102630.6,373261.2,914522.4,1997044.8
5.83,1.0999999999999999,2639.9999999999995,4539.68,3.39,87580.8,359961.6,904723.2,1994246.4
5.83,1.2,2880.0,4568.85,3.68,72531.0,346662.0,894924.0,1991448.0
5.83,1.3,3120.0,4598.01,3.96,57480.6,333361.2,885122.4,1988644.8
5.83,1.4000000000000001,3360.0000000000005,4627.18,4.24,42430.8,320061.6,875323.2,1985846.4
5.83,1.5000000000000002,3600.0000000000005,4656.35,4.51,27381.0,306762.0,865524.0,1983048.0
5.83,1.6000000000000003,3840.000000000001,4685.51,4.78,12330.6,293461.2,855722.4,1980244.8
5.83,1.7000000000000004,4080.000000000001,4714.68,5.05,-2719.2,280161.6,845923.2,1977446.4
5.83,1.8000000000000005,4320.000000000001,4743.85,5.31,-17769.0,266862.0,836124.0,1974648.0
5.83,1.9000000000000006,4560.000000000002,4773.01,5.57,-32819.4,253561.2,826322.4,1971844.8
5.83,2.0000000000000004,4800.000000000001,4802.18,5.83,-47869.2,240261.6,816523.2,1969046.4
5.83,2.1000000000000005,5040.000000000001,4831.35,6.09,-62919.0,226962.0,806724.0,1966248.0
5.83,2.2000000000000006,5280.000000000002,4860.51,6.34,-77969.4,213661.2,796922.4,1963444.8
5.83,2.3000000000000007,5520.000000000002,4889.68,6.59,-93019.2,200361.6,787123.2,1960646.4
5.83,2.400000000000001,5760.000000000002,4918.85,6.83,-108069.0,187062.0,777324.0,1957848.0
5.83,2.500000000000001,6000.000000000002,4948.01,7.07,-123119.4,173761.2,767522.4,1955044.8
5.83,2.600000000000001,6240.000000000003,4977.18,7.31,-138169.2,160461.6,757723.2,1952246.4
5.83,2.700000000000001,6480.000000000003,5006.35,7.55,-153219.0,147162.0,747924.0,1949448.0
5.83,2.800000000000001,6720.000000000003,5035.51,7.78,-168269.4,133861.2,738122.4,1946644.8
5.83,2.9000000000000012,6960.000000000003,5064.68,8.02,-183319.2,120561.6,728323.2,1943846.4
5.83,3.0000000000000013,7200.000000000004,5093.85,8.25,-198369.0,107262.0,718524.0,1941048.0
5.92,0.6,1440.0,4404.62,1.93,162037.2,426314.4,954868.8,2011977.6
5.92,0.7,1680.0,4434.2,2.24,146772.0,412824.0,944928.0,2009136.0
5.92,0.7999999999999999,1919.9999999999998,4463.78,2.54,131506.8,399333.6,934987.2,2006294.4
5.92,0.8999999999999999,2160.0,4493.37,2.84,116242.2,385844.4,925048.8,2003457.6
5.92,0.9999999999999999,2399.9999999999995,4522.95,3.14,100977.0,372354.0,915108.0,2000616.0
5.92,1.0999999999999999,2639.9999999999995,4552.53,3.43,85711.8,358863.6,905167.2,1997774.4
5.92,1.2,2880.0,4582.12,3.72,70447.2,345374.4,895228.8,1994937.6
5.92,1.3,3120.0,4611.7,4.0,55182.0,331884.0,885288.0,1992096.0
5.92,1.4000000000000001,3360.0000000000005,4641.28,4.28,39916.8,318393.6,875347.2,1989254.4
5.92,1.5000000000000002,3600.0000000000005,4670.87,4.56,24652.2,304904.4,865408.8,1986417.6
5.92,1.6000000000000003,3840.000000000001,4700.45,4.83,9387.0,291414.0,855468.0,1983576.0
5.92,1.7000000000000004,4080.000000000001,4730.03,5.1,-5878.2,277923.6,845527.2,1980734.4
5.92,1.8000000000000005,4320.000000000001,4759.62,5.37,-21142.8,264434.4,835588.8,1977897.6
5.92,1.9000000000000006,4560.000000000002,4789.2,5.63,-36408.0,250944.0,825648.0,1975056.0
5.92,2.0000000000000004,4800.000000000001,4818.78,5.89,-51673.2,237453.6,815707.2,1972214.4
5.92,2.1000000000000005,5040.000000000001,4848.37,6.15,-66937.8,223964.4,805768.8,1969377.6
5.92,2.2000000000000006,5280.000000000002,4877.95,6.4,-82203.0,210474.0,795828.0,1966536.0
5.92,2.3000000000000007,5520.000000000002,4907.53,6.66,-97468.2,196983.6,785887.2,1963694.4
5.92,2.400000000000001,5760.000000000002,4937.12,6.9,-112732.8,183494.4,775948.8,1960857.6
5.92,2.500000000000001,6000.000000000002,4966.7,7.15,-127998.0,170004.0,766008.0,1958016.0
5.92,2.600000000000001,6240.000000000003,4996.28,7.39,-143263.2,156513.6,756067.2,1955174.4
5.92,2.700000000000001,6480.000000000003,5025.87,7.63,-158527.8,143024.4,746128.8,1952337.6
5.92,2.800000000000001,6720.000000000003,5055.45,7.86,-173793.0,129534.0,736188.0,1949496.0
5.92,2.9000000000000012,6960.000000000003,5085.03,8.1,-189058.2,116043.6,726247.2,1946654.4
5.92,3.0000000000000013,7200.000000000004,5114.62,8.33,-204322.8,102554.4,716308.8,1943817.6
6.0,0.6,1440.0,4415.38,1.96,161242.8,426165.6,956011.2,2015702.4
6.0,0.7,1680.0,4445.38,2.27,145762.8,412485.6,945931.2,2012822.4
6.0,0.7999999999999999,1919.9999999999998,4475.38,2.57,130282.8,398805.6,935851.2,2009942.4
6.0,0.8999999999999999,2160.0,4505.38,2.88,114802.8,385125.6,925771.2,2007062.4
6.0,0.9999999999999999,2399.9999999999995,4535.38,3.18,99322.8,371445.6,915691.2,2004182.4
6.0,1.0999999999999999,2639.9999999999995,4565.38,3.47,83842.8,357765.6,905611.2,2001302.4
6.0,1.2,2880.0,4595.38,3.76,68362.8,344085.6,895531.2,1998422.4
6.0,1.3,3120.0,4625.38,4.05,52882.8,330405.6,885451.2,1995542.4
6.0,1.4000000000000001,3360.0000000000005,4655.38,4.33,37402.8,316725.6,875371.2,1992662.4
6.0,1.5000000000000002,3600.0000000000005,4685.38,4.61,21922.8,303045.6,865291.2,1989782.4
6.0,1.6000000000000003,3840.000000000001,4715.38,4.89,6442.8,289365.6,855211.2,1986902.4
6.0,1.7000000000000004,4080.000000000001,4745.38,5.16,-9037.2,275685.6,845131.2,1984022.4
6.0,1.8000000000000005,4320.000000000001,4775.38,5.43,-24517.2,262005.6,835051.2,1981142.4
6.0,1.9000000000000006,4560.000000000002,4805.38,5.69,-39997.2,248325.6,824971.2,1978262.4
6.0,2.0000000000000004,4800.000000000001,4835.38,5.96,-55477.2,234645.6,814891.2,1975382.4
6.0,2.1000000000000005,5040.000000000001,4865.38,6.22,-70957.2,220965.6,804811.2,1972502.4
6.0,2.2000000000000006,5280.000000000002,4895.38,6.47,-86437.2,207285.6,794731.2,1969622.4
6.0,2.3000000000000007,5520.000000000002,4925.38,6.72,-101917.2,193605.6,784651.2,1966742.4
6.0,2.400000000000001,5760.000000000002,4955.38,6.97,-117397.2,179925.6,774571.2,1963862.4
6.0,2.500000000000001,6000.000000000002,4985.38,7.22,-132877.2,166245.6,764491.2,1960982.4
6.0,2.600000000000001,6240.000000000003,5015.38,7.47,-148357.2,152565.6,754411.2,1958102.4
6.0,2.700000000000001,6480.000000000003,5045.38,7.71,-163837.2,138885.6,744331.2,1955222.4
6.0,2.800000000000001,6720.000000000003,5075.38,7.94,-179317.2,125205.6,734251.2,1952342.4
6.0,2.9000000000000012,6960.000000000003,5105.38,8.18,-194797.2,111525.6,724171.2,1949462.4
6.0,3.0000000000000013,7200.000000000004,5135.38,8.41,-210277.2,97845.6,714091.2,1946582.4
6.08,0.6,1440.0,4426.15,1.98,160449.0,426018.0,957156.0,2019432.0
6.08,0.7,1680.0,4456.57,2.29,144754.2,412148.4,946936.8,2016513.6
6.08,0.7999999999999999,1919.9999999999998,4486.99,2.6,129059.4,398278.8,936717.6,2013595.2
6.08,0.8999999999999999,2160.0,4517.4,2.91,113364.0,384408.0,926496.0,2010672.0
6.08,0.9999999999999999,2399.9999999999995,4547.82,3.21,97669.2,370538.4,916276.8,2007753.6
6.08,1.0999999999999999,2639.9999999999995,4578.24,3.51,81974.4,356668.8,906057.6,2004835.2
6.08,1.2,2880.0,4608.65,3.8,66279.0,342798.0,895836.0,2001912.0
6.08,1.3,3120.0,4639.07,4.09,50584.2,328928.4,885616.8,1998993.6
6.08,1.4000000000000001,3360.0000000000005,4669.49,4.38,34889.4,315058.8,875397.6,1996075.2
6.08,1.5000000000000002,3600.0000000000005,4699.9,4.66,19194.0,301188.0,865176.0,1993152.0
6.08,1.6000000000000003,3840.000000000001,4730.32,4.94,3499.2,287318.4,854956.8,1990233.6
6.08,1.7000000000000004,4080.000000000001,4760.74,5.21,-12195.6,273448.8,844737.6,1987315.2
6.08,1.8000000000000005,4320.000000000001,4791.15,5.49,-27891.0,259578.0,834516.0,1984392.0
6.08,1.9000000000000006,4560.000000000002,4821.57,5.75,-43585.8,245708.4,824296.8,1981473.6
6.08,2.0000000000000004,4800.000000000001,4851.99,6.02,-59280.6,231838.8,814077.6,1978555.2
6.08,2.1000000000000005,5040.000000000001,4882.4,6.28,-74976.0,217968.0,803856.0,1975632.0
6.08,2.2000000000000006,5280.000000000002,4912.82,6.54,-90670.8,204098.4,793636.8,1972713.6
6.08,2.3000000000000007,5520.000000000002,4943.24,6.79,-106365.6,190228.8,783417.6,1969795.2
6.08,2.400000000000001,5760.000000000002,4973.65,7.05,-122061.0,176358.0,773196.0,1966872.0
6.08,2.500000000000001,6000.000000000002,5004.07,7.29,-137755.8,162488.4,762976.8,1963953.6
6.08,2.600000000000001,6240.000000000003,5034.49,7.54,-153450.6,148618.8,752757.6,1961035.2
6.08,2.700000000000001,6480.000000000003,5064.9,7.78,-169146.0,134748.0,742536.0,1958112.0
6.08,2.800000000000001,6720.000000000003,5095.32,8.02,-184840.8,120878.4,732316.8,1955193.6
6.08,2.9000000000000012,6960.000000000003,5125.74,8.26,-200535.6,107008.8,722097.6,1952275.2
6.08,3.0000000000000013,7200.000000000004,5156.15,8.49,-216231.0,93138.0,711876.0,1949352.0
6.17,0.6,1440.0,4436.92,2.0,159655.2,425870.4,958300.8,2023161.6
6.17,0.7,1680.0,4467.76,2.32,143745.6,411811.2,947942.4,2020204.8
6.17,0.7999999999999999,1919.9999999999998,4498.59,2.63,127835.4,397750.8,937581.6,2017243.2
6.17,0.8999999999999999,2160.0,4529.42,2.94,111925.2,383690.4,927220.8,2014281.6
6.17,0.9999999999999999,2399.9999999999995,4560.26,3.25,96015.6,369631.2,916862.4,2011324.8
6.17,1.0999999999999999,2639.9999999999995,4591.09,3.55,80105.4,355570.8,906501.6,2008363.2
6.17,1.2,2880.0,4621.92,3.84,64195.2,341510.4,896140.8,2005401.6
6.17,1.3,3120.0,4652.76,4.14,48285.6,327451.2,885782.4,2002444.8
6.17,1.4000000000000001,3360.0000000000005,4683.59,4.42,32375.4,313390.8,875421.6,1999483.2
6.17,1.5000000000000002,3600.0000000000005,4714.42,4.71,16465.2,299330.4,865060.8,1996521.6
6.17,1.6000000000000003,3840.000000000001,4745.26,4.99,555.6,285271.2,854702.4,1993564.8
6.17,1.7000000000000004,4080.000000000001,4776.09,5.27,-15354.6,271210.8,844341.6,1990603.2
6.17,1.8000000000000005,4320.000000000001,4806.92,5.54,-31264.8,257150.4,833980.8,1987641.6
6.17,1.9000000000000006,4560.000000000002,4837.76,5.81,-47174.4,243091.2,823622.4,1984684.8
6.17,2.0000000000000004,4800.000000000001,4868.59,6.08,-63084.6,229030.8,813261.6,1981723.2
6.17,2.1000000000000005,5040.000000000001,4899.42,6.34,-78994.8,214970.4,802900.8,1978761.6
6.17,2.2000000000000006,5280.000000000002,4930.26,6.6,-94904.4,200911.2,792542.4,1975804.8
6.17,2.3000000000000007,5520.000000000002,4961.09,6.86,-110814.6,186850.8,782181.6,1972843.2
6.17,2.400000000000001,5760.000000000002,4991.92,7.12,-126724.8,172790.4,771820.8,1969881.6
6.17,2.500000000000001,6000.000000000002,5022.76,7.37,-142634.4,158731.2,761462.4,1966924.8
6.17,2.600000000000001,6240.000000000003,5053.59,7.61,-158544.6,144670.8,751101.6,1963963.2
6.17,2.700000000000001,6480.000000000003,5084.42,7.86,-174454.8,130610.4,740740.8,1961001.6
6.17,2.800000000000001,6720.000000000003,5115.26,8.1,-190364.4,116551.2,730382.4,1958044.8
6.17,2.9000000000000012,6960.000000000003,5146.09,8.34,-206274.6,102490.8,720021.6,1955083.2
6.17,3.0000000000000013,7200.000000000004,5176.92,8.58,-222184.8,88430.4,709660.8,1952121.6
6.25,0.6,1440.0,4447.69,2.02,158861.4,425722.8,959445.6,2026891.2
6.25,0.7,1680.0,4478.94,2.34,142736.4,411472.8,948945.6,2023891.2
6.25,0.7999999999999999,1919.9999999999998,4510.19,2.66,126611.4,397222.8,938445.6,2020891.2
6.25,0.8999999999999999,2160.0,4541.44,2.97,110486.4,382972.8,927945.6,2017891.2
6.25,0.9999999999999999,2399.9999999999995,4572.69,3.28,94361.4,368722.8,917445.6,2014891.2
6.25,1.0999999999999999,2639.9999999999995,4603.94,3.58,78236.4,354472.8,906945.6,2011891.2
6.25,1.2,2880.0,4635.19,3.88,62111.4,340222.8,896445.6,2008891.2
6.25,1.3,3120.0,4666.44,4.18,45986.4,325972.8,885945.6,2005891.2
6.25,1.4000000000000001,3360.0000000000005,4697.69,4.47,29861.4,311722.8,875445.6,2002891.2
6.25,1.5000000000000002,3600.0000000000005,4728.94,4.76,13736.4,297472.8,864945.6,1999891.2
6.25,1.6000000000000003,3840.000000000001,4760.19,5.04,-2388.6,283222.8,854445.6,1996891.2
6.25,1.7000000000000004,4080.000000000001,4791.44,5.32,-18513.6,268972.8,843945.6,1993891.2
6.25,1.8000000000000005,4320.000000000001,4822.69,5.6,-34638.6,254722.8,833445.6,1990891.2
6.25,1.9000000000000006,4560.000000000002,4853.94,5.87,-50763.6,240472.8,822945.6,1987891.2
6.25,2.0000000000000004,4800.000000000001,4885.19,6.14,-66888.6,226222.8,812445.6,1984891.2
6.25,2.1000000000000005,5040.000000000001,4916.44,6.41,-83013.6,211972.8,801945.6,1981891.2
6.25,2.2000000000000006,5280.000000000002,4947.69,6.67,-99138.6,197722.8,791445.6,1978891.2
6.25,2.3000000000000007,5520.000000000002,4978.94,6.93,-115263.6,183472.8,780945.6,1975891.2
6.25,2.400000000000001,5760.000000000002,5010.19,7.19,-131388.6,169222.8,770445.6,1972891.2
6.25,2.500000000000001,6000.000000000002,5041.44,7.44,-147513.6,154972.8,759945.6,1969891.2
6.25,2.600000000000001,6240.000000000003,5072.69,7.69,-163638.6,140722.8,749445.6,1966891.2
6.25,2.700000000000001,6480.000000000003,5103.94,7.94,-179763.6,126472.8,738945.6,1963891.2
6.25,2.800000000000001,6720.000000000003,5135.19,8.18,-195888.6,112222.8,728445.6,1960891.2
6.25,2.9000000000000012,6960.000000000003,5166.44,8.42,-212013.6,97972.8,717945.6,1957891.2
6.25,3.0000000000000013,7200.000000000004,5197.69,8.66,-228138.6,83722.8,707445.6,1954891.2
6.33,0.6,1440.0,4458.46,2.05,158067.6,425575.2,960590.4,2030620.8
6.33,0.7,1680.0,4490.13,2.37,141727.8,411135.6,949951.2,2027582.4
6.33,0.7999999999999999,1919.9999999999998,4521.79,2.69,125387.4,396694.8,939309.6,2024539.2
6.33,0.8999999999999999,2160.0,4553.46,3.0,109047.6,382255.2,928670.4,2021500.8
6.33,0.9999999999999999,2399.9999999999995,4585.13,3.32,92707.8,367815.6,918031.2,2018462.4
6.33,1.0999999999999999,2639.9999999999995,4616.79,3.62,76367.4,353374.8,907389.6,2015419.2
6.33,1.2,2880.0,4648.46,3.92,60027.6,338935.2,896750.4,2012380.8
6.33,1.3,3120.0,4680.13,4.22,43687.8,324495.6,886111.2,2009342.4
6.33,1.4000000000000001,3360.0000000000005,4711.79,4.52,27347.4,310054.8,875469.6,2006299.2
6.33,1.5000000000000002,3600.0000000000005,4743.46,4.81,11007.6,295615.2,864830.4,2003260.8
6.33,1.6000000000000003,3840.000000000001,4775.13,5.09,-5332.2,281175.6,854191.2,2000222.4
6.33,1.7000000000000004,4080.000000000001,4806.79,5.38,-21672.6,266734.8,843549.6,1997179.2
6.33,1.8000000000000005,4320.000000000001,4838.46,5.65,-38012.4,252295.2,832910.4,1994140.8
6.33,1.9000000000000006,4560.000000000002,4870.13,5.93,-54352.2,237855.6,822271.2,1991102.4
6.33,2.0000000000000004,4800.000000000001,4901.79,6.2,-70692.6,223414.8,811629.6,1988059.2
6.33,2.1000000000000005,5040.000000000001,4933.46,6.47,-87032.4,208975.2,800990.4,1985020.8
6.33,2.2000000000000006,5280.000000000002,4965.13,6.73,-103372.2,194535.6,790351.2,1981982.4
6.33,2.3000000000000007,5520.000000000002,4996.79,7.0,-119712.6,180094.8,779709.6,1978939.2
6.33,2.400000000000001,5760.000000000002,5028.46,7.25,-136052.4,165655.2,769070.4,1975900.8
6.33,2.500000000000001,6000.000000000002,5060.13,7.51,-152392.2,151215.6,758431.2,1972862.4
6.33,2.600000000000001,6240.000000000003,5091.79,7.76,-168732.6,136774.8,747789.6,1969819.2
6.33,2.700000000000001,6480.000000000003,5123.46,8.01,-185072.4,122335.2,737150.4,1966780.8
6.33,2.800000000000001,6720.000000000003,5155.13,8.26,-201412.2,107895.6,726511.2,1963742.4
6.33,2.9000000000000012,6960.000000000003,5186.79,8.5,-217752.6,93454.8,715869.6,1960699.2
6.33,3.0000000000000013,7200.000000000004,5218.46,8.74,-234092.4,79015.2,705230.4,1957660.8
6.42,0.6,1440.0,4469.23,2.07,157273.8,425427.6,961735.2,2034350.4
6.42,0.7,1680.0,4501.31,2.39,140718.6,410797.2,950954.4,2031268.8
6.42,0.7999999999999999,1919.9999999999998,4533.4,2.72,124164.0,396168.0,940176.0,2028192.0
6.42,0.8999999999999999,2160.0,4565.48,3.04,107608.8,381537.6,929395.2,2025110.4
6.42,0.9999999999999999,2399.9999999999995,4597.56,3.35,91053.6,366907.2,918614.4,2022028.8
6.42,1.0999999999999999,2639.9999999999995,4629.65,3.66,74499.0,352278.0,907836.0,2018952.0
6.42,1.2,2880.0,4661.73,3.96,57943.8,337647.6,897055.2,2015870.4
6.42,1.3,3120.0,4693.81,4.27,41388.6,323017.2,886274.4,2012788.8
6.42,1.4000000000000001,3360.0000000000005,4725.9,4.56,24834.0,308388.0,875496.0,2009712.0
6.42,1.5000000000000002,3600.0000000000005,4757.98,4.86,8278.8,293757.6,864715.2,2006630.4
6.42,1.6000000000000003,3840.000000000001,4790.06,5.14,-8276.4,279127.2,853934.4,2003548.8
6.42,1.7000000000000004,4080.000000000001,4822.15,5.43,-24831.0,264498.0,843156.0,2000472.0
6.42,1.8000000000000005,4320.000000000001,4854.23,5.71,-41386.2,249867.6,832375.2,1997390.4
6.42,1.9000000000000006,4560.000000000002,4886.31,5.99,-57941.4,235237.2,821594.4,1994308.8
6.42,2.0000000000000004,4800.000000000001,4918.4,6.26,-74496.0,220608.0,810816.0,1991232.0
6.42,2.1000000000000005,5040.000000000001,4950.48,6.53,-91051.2,205977.6,800035.2,1988150.4
6.42,2.2000000000000006,5280.000000000002,4982.56,6.8,-107606.4,191347.2,789254.4,1985068.8
6.42,2.3000000000000007,5520.000000000002,5014.65,7.06,-124161.0,176718.0,778476.0,1981992.0
6.42,2.400000000000001,5760.000000000002,5046.73,7.32,-140716.2,162087.6,767695.2,1978910.4
6.42,2.500000000000001,6000.000000000002,5078.81,7.58,-157271.4,147457.2,756914.4,1975828.8
6.42,2.600000000000001,6240.000000000003,5110.9,7.83,-173826.0,132828.0,746136.0,1972752.0
6.42,2.700000000000001,6480.000000000003,5142.98,8.08,-190381.2,118197.6,735355.2,1969670.4
6.42,2.800000000000001,6720.000000000003,5175.06,8.33,-206936.4,103567.2,724574.4,1966588.8
6.42,2.9000000000000012,6960.000000000003,5207.15,8.58,-223491.0,88938.0,713796.0,1963512.0
6.42,3.0000000000000013,7200.000000000004,5239.23,8.82,-240046.2,74307.6,703015.2,1960430.4
6.5,0.6,1440.0,4480.0,2.09,156480.0,425280.0,962880.0,2038080.0
6.5,0.7,1680.0,4512.5,2.42,139710.0,410460.0,951960.0,2034960.0
6.5,0.7999999999999999,1919.9999999999998,4545.0,2.75,122940.0,395640.0,941040.0,2031840.0
6.5,0.8999999999999999,2160.0,4577.5,3.07,106170.0,380820.0,930120.0,2028720.0
6.5,0.9999999999999999,2399.9999999999995,4610.0,3.38,89400.0,366000.0,919200.0,2025600.0
6.5,1.0999999999999999,2639.9999999999995,4642.5,3.7,72630.0,351180.0,908280.0,2022480.0
6.5,1.2,2880.0,4675.0,4.0,55860.0,336360.0,897360.0,2019360.0
6.5,1.3,3120.0,4707.5,4.31,39090.0,321540.0,886440.0,2016240.0
6.5,1.4000000000000001,3360.0000000000005,4740.0,4.61,22320.0,306720.0,875520.0,2013120.0
6.5,1.5000000000000002,3600.0000000000005,4772.5,4.9,5550.0,291900.0,864600.0,2010000.0
6.5,1.6000000000000003,3840.000000000001,4805.0,5.19,-11220.0,277080.0,853680.0,2006880.0
6.5,1.7000000000000004,4080.000000000001,4837.5,5.48,-27990.0,262260.0,842760.0,2003760.0
6.5,1.8000000000000005,4320.000000000001,4870.0,5.77,-44760.0,247440.0,831840.0,2000640.0
6.5,1.9000000000000006,4560.000000000002,4902.5,6.05,-61530.0,232620.0,820920.0,1997520.0
6.5,2.0000000000000004,4800.000000000001,4935.0,6.32,-78300.0,217800.0,810000.0,1994400.0
6.5,2.1000000000000005,5040.000000000001,4967.5,6.59,-95070.0,202980.0,799080.0,1991280.0
6.5,2.2000000000000006,5280.000000000002,5000.0,6.86,-111840.0,188160.0,788160.0,1988160.0
6.5,2.3000000000000007,5520.000000000002,5032.5,7.13,-128610.0,173340.0,777240.0,1985040.0
6.5,2.400000000000001,5760.000000000002,5065.0,7.39,-145380.0,158520.0,766320.0,1981920.0
6.5,2.500000000000001,6000.000000000002,5097.5,7.65,-162150.0,143700.0,755400.0,1978800.0
6.5,2.600000000000001,6240.000000000003,5130.0,7.91,-178920.0,128880.0,744480.0,1975680.0
6.5,2.700000000000001,6480.000000000003,5162.5,8.16,-195690.0,114060.0,733560.0,1972560.0
6.5,2.800000000000001,6720.000000000003,5195.0,8.41,-212460.0,99240.0,722640.0,1969440.0
6.5,2.9000000000000012,6960.000000000003,5227.5,8.65,-229230.0,84420.0,711720.0,1966320.0
6.5,3.0000000000000013,7200.000000000004,5260.0,8.9,-246000.0,69600.0,700800.0,1963200.0
6.58,0.6,1440.0,4490.77,2.11,155686.2,425132.4,964024.8,2041809.6
6.58,0.7,1680.0,4523.69,2.44,138701.4,410122.8,952965.6,2038651.2
6.58,0.7999999999999999,1919.9999999999998,4556.6,2.77,121716.0,395112.0,941904.0,2035488.0
6.58,0.8999999999999999,2160.0,4589.52,3.1,104731.2,380102.4,930844.8,2032329.6
6.58,0.9999999999999999,2399.9999999999995,4622.44,3.42,87746.4,365092.8,919785.6,2029171.2
6.58,1.0999999999999999,2639.9999999999995,4655.35,3.73,70761.0,350082.0,908724.0,2026008.0
6.58,1.2,2880.0,4688.27,4.04,53776.2,335072.4,897664.8,2022849.6
6.58,1.3,3120.0,4721.19,4.35,36791.4,320062.8,886605.6,2019691.2
6.58,1.4000000000000001,3360.0000000000005,4754.1,4.65,19806.0,305052.0,875544.0,2016528.0
6.58,1.5000000000000002,3600.0000000000005,4787.02,4.95,2821.2,290042.4,864484.8,2013369.6
6.58,1.6000000000000003,3840.000000000001,4819.94,5.24,-14163.6,275032.8,853425.6,2010211.2
6.58,1.7000000000000004,4080.000000000001,4852.85,5.53,-31149.0,260022.0,842364.0,2007048.0
6.58,1.8000000000000005,4320.000000000001,4885.77,5.82,-48133.8,245012.4,831304.8,2003889.6
6.58,1.9000000000000006,4560.000000000002,4918.69,6.1,-65118.6,230002.8,820245.6,2000731.2
6.58,2.0000000000000004,4800.000000000001,4951.6,6.38,-82104.0,214992.0,809184.0,1997568.0
6.58,2.1000000000000005,5040.000000000001,4984.52,6.66,-99088.8,199982.4,798124.8,1994409.6
6.58,2.2000000000000006,5280.000000000002,5017.44,6.93,-116073.6,184972.8,787065.6,1991251.2
6.58,2.3000000000000007,5520.000000000002,5050.35,7.2,-133059.0,169962.0,776004.0,1988088.0
6.58,2.400000000000001,5760.000000000002,5083.27,7.46,-150043.8,154952.4,764944.8,1984929.6
6.58,2.500000000000001,6000.000000000002,5116.19,7.72,-167028.6,139942.8,753885.6,1981771.2
